"original_failure_id","code","county","place_geoid","status","reason"
"LP24449-ledger-00426","PROVIDER_HEALTH_FALSE","dallam-tx","4818524","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00427","PROVIDER_HEALTH_FALSE","hartley-tx","4818524","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00428","PROVIDER_HEALTH_FALSE","collin-tx","4819000","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00429","PROVIDER_HEALTH_FALSE","dallas-tx","4819000","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00430","PROVIDER_HEALTH_FALSE","denton-tx","4819000","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00431","PROVIDER_HEALTH_FALSE","kaufman-tx","4819000","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00432","PROVIDER_HEALTH_FALSE","rockwall-tx","4819000","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00433","PROVIDER_HEALTH_FALSE","tarrant-tx","4819084","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00434","PROVIDER_HEALTH_FALSE","brazoria-tx","4819108","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00435","PROVIDER_HEALTH_FALSE","brazoria-tx","4819120","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00436","PROVIDER_HEALTH_FALSE","lipscomb-tx","4819288","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00437","PROVIDER_HEALTH_FALSE","navarro-tx","4819420","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00438","PROVIDER_HEALTH_FALSE","liberty-tx","4819432","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00439","PROVIDER_HEALTH_FALSE","liberty-tx","4819435","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00440","PROVIDER_HEALTH_FALSE","clay-tx","4819456","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00441","PROVIDER_HEALTH_FALSE","burleson-tx","4819492","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00442","PROVIDER_HEALTH_FALSE","wise-tx","4819528","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00443","PROVIDER_HEALTH_FALSE","hood-tx","4819570","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00444","PROVIDER_HEALTH_FALSE","harris-tx","4819624","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00445","PROVIDER_HEALTH_FALSE","montgomery-tx","4819632","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00446","PROVIDER_HEALTH_FALSE","bowie-tx","4819648","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00447","PROVIDER_HEALTH_FALSE","comanche-tx","4819672","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00448","PROVIDER_HEALTH_FALSE","hudspeth-tx","4819708","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00449","PROVIDER_HEALTH_FALSE","cameron-tx","4819714","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00450","PROVIDER_HEALTH_FALSE","starr-tx","4819732","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00451","PROVIDER_HEALTH_FALSE","val-verde-tx","4819792","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00452","PROVIDER_HEALTH_FALSE","san-patricio-tx","4819808","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00453","PROVIDER_HEALTH_FALSE","grayson-tx","4819900","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00454","PROVIDER_HEALTH_FALSE","parker-tx","4819924","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00455","PROVIDER_HEALTH_FALSE","denton-tx","4819972","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00456","PROVIDER_HEALTH_FALSE","gaines-tx","4819984","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00457","PROVIDER_HEALTH_FALSE","yoakum-tx","4819984","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00458","PROVIDER_HEALTH_FALSE","lamar-tx","4820020","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00459","PROVIDER_HEALTH_FALSE","red-river-tx","4820020","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00460","PROVIDER_HEALTH_FALSE","dallas-tx","4820092","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00461","PROVIDER_HEALTH_FALSE","red-river-tx","4820128","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00462","PROVIDER_HEALTH_FALSE","liberty-tx","4820140","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00463","PROVIDER_HEALTH_FALSE","medina-tx","4820152","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00464","PROVIDER_HEALTH_FALSE","newton-tx","4820212","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00465","PROVIDER_HEALTH_FALSE","medina-tx","4820248","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00466","PROVIDER_HEALTH_FALSE","angelina-tx","4820308","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00467","PROVIDER_HEALTH_FALSE","dickens-tx","4820332","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00468","PROVIDER_HEALTH_FALSE","galveston-tx","4820344","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00469","PROVIDER_HEALTH_FALSE","frio-tx","4820428","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00470","PROVIDER_HEALTH_FALSE","lee-tx","4820452","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00471","PROVIDER_HEALTH_FALSE","castro-tx","4820464","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00472","PROVIDER_HEALTH_FALSE","denton-tx","4820540","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00473","PROVIDER_HEALTH_FALSE","fannin-tx","4820680","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00474","PROVIDER_HEALTH_FALSE","collingsworth-tx","4820716","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00475","PROVIDER_HEALTH_FALSE","hidalgo-tx","4820734","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00476","PROVIDER_HEALTH_FALSE","cass-tx","4820848","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00477","PROVIDER_HEALTH_FALSE","hidalgo-tx","4820884","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00478","PROVIDER_HEALTH_FALSE","hidalgo-tx","4820926","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00479","PROVIDER_HEALTH_FALSE","grayson-tx","4820932","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00480","PROVIDER_HEALTH_FALSE","denton-tx","4821028","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00481","PROVIDER_HEALTH_FALSE","burnet-tx","4821031","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00482","PROVIDER_HEALTH_FALSE","cass-tx","4821112","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00483","PROVIDER_HEALTH_FALSE","hays-tx","4821412","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00484","PROVIDER_HEALTH_FALSE","hays-tx","4821424","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00486","PROVIDER_HEALTH_FALSE","nueces-tx","4821436","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00487","PROVIDER_HEALTH_FALSE","erath-tx","4821484","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00488","PROVIDER_HEALTH_FALSE","moore-tx","4821556","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00489","PROVIDER_HEALTH_FALSE","dallas-tx","4821628","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00490","PROVIDER_HEALTH_FALSE","colorado-tx","4821844","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00491","PROVIDER_HEALTH_FALSE","maverick-tx","4821892","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00492","PROVIDER_HEALTH_FALSE","brown-tx","4821904","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00493","PROVIDER_HEALTH_FALSE","lamb-tx","4821928","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00494","PROVIDER_HEALTH_FALSE","starr-tx","4821958","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00495","PROVIDER_HEALTH_FALSE","wharton-tx","4821988","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00496","PROVIDER_HEALTH_FALSE","brazoria-tx","4822000","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00497","PROVIDER_HEALTH_FALSE","eastland-tx","4822132","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00498","PROVIDER_HEALTH_FALSE","gregg-tx","4822168","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00499","PROVIDER_HEALTH_FALSE","upshur-tx","4822168","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00500","PROVIDER_HEALTH_FALSE","gregg-tx","4822192","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00501","PROVIDER_HEALTH_FALSE","rusk-tx","4822192","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00502","PROVIDER_HEALTH_FALSE","rains-tx","4822276","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00503","PROVIDER_HEALTH_FALSE","fannin-tx","4822516","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00504","PROVIDER_HEALTH_FALSE","hidalgo-tx","4822528","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00505","PROVIDER_HEALTH_FALSE","concho-tx","4822552","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00506","PROVIDER_HEALTH_FALSE","tarrant-tx","4822588","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00507","PROVIDER_HEALTH_FALSE","san-patricio-tx","4822593","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00508","PROVIDER_HEALTH_FALSE","van-zandt-tx","4822612","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00509","PROVIDER_HEALTH_FALSE","hidalgo-tx","4822660","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00510","PROVIDER_HEALTH_FALSE","hale-tx","4822708","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00511","PROVIDER_HEALTH_FALSE","jackson-tx","4822720","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00512","PROVIDER_HEALTH_FALSE","van-zandt-tx","4822744","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00513","PROVIDER_HEALTH_FALSE","san-patricio-tx","4822768","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00515","PROVIDER_HEALTH_FALSE","throckmorton-tx","4822840","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00516","PROVIDER_HEALTH_FALSE","starr-tx","4822853","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00517","PROVIDER_HEALTH_FALSE","cameron-tx","4822858","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00518","PROVIDER_HEALTH_FALSE","wharton-tx","4822864","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00519","PROVIDER_HEALTH_FALSE","starr-tx","4822892","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00520","PROVIDER_HEALTH_FALSE","starr-tx","4822920","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00521","PROVIDER_HEALTH_FALSE","schleicher-tx","4822960","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00522","PROVIDER_HEALTH_FALSE","wichita-tx","4822984","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00523","PROVIDER_HEALTH_FALSE","bastrop-tx","4823044","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00524","PROVIDER_HEALTH_FALSE","travis-tx","4823044","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00525","PROVIDER_HEALTH_FALSE","starr-tx","4823062","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00526","PROVIDER_HEALTH_FALSE","maverick-tx","4823080","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00527","PROVIDER_HEALTH_FALSE","anderson-tx","4823140","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00528","PROVIDER_HEALTH_FALSE","harris-tx","4823164","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00529","PROVIDER_HEALTH_FALSE","fayette-tx","4823176","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00530","PROVIDER_HEALTH_FALSE","maverick-tx","4823254","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00531","PROVIDER_HEALTH_FALSE","bexar-tx","4823272","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00532","PROVIDER_HEALTH_FALSE","wilson-tx","4823272","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00533","PROVIDER_HEALTH_FALSE","starr-tx","4823278","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00534","PROVIDER_HEALTH_FALSE","kaufman-tx","4823356","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00535","PROVIDER_HEALTH_FALSE","starr-tx","4823398","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00536","PROVIDER_HEALTH_FALSE","el-paso-tx","4824000","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00537","PROVIDER_HEALTH_FALSE","starr-tx","4824013","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00538","PROVIDER_HEALTH_FALSE","starr-tx","4824015","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00539","PROVIDER_HEALTH_FALSE","starr-tx","4824018","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00540","PROVIDER_HEALTH_FALSE","hidalgo-tx","4824036","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00541","PROVIDER_HEALTH_FALSE","starr-tx","4824055","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00542","PROVIDER_HEALTH_FALSE","smith-tx","4824158","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00543","PROVIDER_HEALTH_FALSE","navarro-tx","4824168","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00544","PROVIDER_HEALTH_FALSE","rains-tx","4824216","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00545","PROVIDER_HEALTH_FALSE","cameron-tx","4824223","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00546","PROVIDER_HEALTH_FALSE","henderson-tx","4824228","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00547","PROVIDER_HEALTH_FALSE","la-salle-tx","4824240","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00548","PROVIDER_HEALTH_FALSE","brooks-tx","4824252","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00549","PROVIDER_HEALTH_FALSE","ellis-tx","4824348","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00550","PROVIDER_HEALTH_FALSE","starr-tx","4824552","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00551","PROVIDER_HEALTH_FALSE","hall-tx","4824636","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00552","PROVIDER_HEALTH_FALSE","starr-tx","4824738","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00553","PROVIDER_HEALTH_FALSE","tarrant-tx","4824768","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00554","PROVIDER_HEALTH_FALSE","navarro-tx","4824816","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00555","PROVIDER_HEALTH_FALSE","henderson-tx","4824828","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00556","PROVIDER_HEALTH_FALSE","jasper-tx","4824840","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00557","PROVIDER_HEALTH_FALSE","coryell-tx","4824864","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00558","PROVIDER_HEALTH_FALSE","hamilton-tx","4824864","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00559","PROVIDER_HEALTH_FALSE","starr-tx","4824894","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00560","PROVIDER_HEALTH_FALSE","tarrant-tx","4824912","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00561","PROVIDER_HEALTH_FALSE","el-paso-tx","4825032","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00562","PROVIDER_HEALTH_FALSE","maverick-tx","4825038","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00563","PROVIDER_HEALTH_FALSE","fort-bend-tx","4825068","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00564","PROVIDER_HEALTH_FALSE","freestone-tx","4825104","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00565","PROVIDER_HEALTH_FALSE","bexar-tx","4825168","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00566","PROVIDER_HEALTH_FALSE","comal-tx","4825168","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00567","PROVIDER_HEALTH_FALSE","kendall-tx","4825168","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00568","PROVIDER_HEALTH_FALSE","collin-tx","4825224","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00569","PROVIDER_HEALTH_FALSE","starr-tx","4825338","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00570","PROVIDER_HEALTH_FALSE","starr-tx","4825344","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00571","PROVIDER_HEALTH_FALSE","zapata-tx","4825348","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00572","PROVIDER_HEALTH_FALSE","zapata-tx","4825352","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00573","PROVIDER_HEALTH_FALSE","starr-tx","4825356","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00574","PROVIDER_HEALTH_FALSE","brooks-tx","4825368","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00575","PROVIDER_HEALTH_FALSE","karnes-tx","4825392","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00576","PROVIDER_HEALTH_FALSE","san-patricio-tx","4825397","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00577","PROVIDER_HEALTH_FALSE","jefferson-tx","4825404","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00578","PROVIDER_HEALTH_FALSE","dallas-tx","4825452","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00579","PROVIDER_HEALTH_FALSE","collin-tx","4825488","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00580","PROVIDER_HEALTH_FALSE","ochiltree-tx","4825512","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00581","PROVIDER_HEALTH_FALSE","parmer-tx","4825548","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00582","PROVIDER_HEALTH_FALSE","rockwall-tx","4825572","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00583","PROVIDER_HEALTH_FALSE","fayette-tx","4825644","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00584","PROVIDER_HEALTH_FALSE","starr-tx","4825744","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00585","PROVIDER_HEALTH_FALSE","dallas-tx","4825752","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00586","PROVIDER_HEALTH_FALSE","ellis-tx","4825752","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00588","PROVIDER_HEALTH_FALSE","coryell-tx","4826004","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00589","PROVIDER_HEALTH_FALSE","fayette-tx","4826028","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00590","PROVIDER_HEALTH_FALSE","starr-tx","4826130","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
