fixtureId,countyId,countyName,countyFips,community,communityIdentity,queryClass,privacyClass,queryVariantClass,query,expectedResolutionClass,expectedCounty,expectedLocality,expectedExactness,providerAttempted,providerSucceeded,providerResultClass,selectedResultClass,identityAgreement,countyAgreement,localityAgreement,coordinateValidity,precisionClass,rendered,selectable,markerCreated,routeHandoffEligible,failureTruthful,notes
"LP241-TX-48133-01","eastland","","48133","null","null","TYPO_NORMALIZATION","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48135-01","ector","","48135","null","null","BOUNDARY_SENSITIVE","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48137-01","edwards","","48137","null","null","UNINCORPORATED","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48139-01","ellis","","48139","null","null","COMMON_STREET","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48141-01","el-paso","","48141","null","null","PUBLIC_FACILITY","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48143-01","erath","","48143","null","null","COUNTY_ROAD","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48145-01","falls","","48145","null","null","CR_ABBREVIATION","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48147-01","fannin","","48147","null","null","FM_RM_ROAD","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48149-01","fayette","","48149","null","null","SH_US_HIGHWAY","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48151-01","fisher","","48151","null","null","ZIP_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48153-01","floyd","","48153","null","null","CITY_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48155-01","foard","","48155","null","null","BUSINESS_POI","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48157-01","fort-bend","","48157","null","null","ROAD_ONLY","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48159-01","franklin","","48159","null","null","SYNTHETIC_NO_RESULT","SYNTHETIC_NEGATIVE","INTENTIONAL_TYPO","Nonexistent LP241 Test Road,  County, Texas","TRUTHFUL_NO_RESULT","","null","NO_RESULT","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48161-01","freestone","","48161","null","null","TYPO_NORMALIZATION","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48163-01","frio","","48163","null","null","BOUNDARY_SENSITIVE","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48165-01","gaines","","48165","null","null","UNINCORPORATED","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48167-01","galveston","","48167","null","null","COMMON_STREET","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48169-01","garza","","48169","null","null","PUBLIC_FACILITY","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48171-01","gillespie","","48171","null","null","COUNTY_ROAD","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48173-01","glasscock","","48173","null","null","CR_ABBREVIATION","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48175-01","goliad","","48175","null","null","FM_RM_ROAD","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48177-01","gonzales","","48177","null","null","SH_US_HIGHWAY","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48179-01","gray","","48179","null","null","ZIP_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48181-01","grayson","","48181","null","null","CITY_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48183-01","gregg","","48183","null","null","BUSINESS_POI","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48185-01","grimes","","48185","null","null","ROAD_ONLY","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48187-01","guadalupe","","48187","null","null","SYNTHETIC_NO_RESULT","SYNTHETIC_NEGATIVE","CITY_INCLUDED","Nonexistent LP241 Test Road,  County, Texas","TRUTHFUL_NO_RESULT","","null","NO_RESULT","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48189-01","hale","","48189","null","null","TYPO_NORMALIZATION","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48191-01","hall","","48191","null","null","BOUNDARY_SENSITIVE","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48193-01","hamilton","","48193","null","null","UNINCORPORATED","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48195-01","hansford","","48195","null","null","COMMON_STREET","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48197-01","hardeman","","48197","null","null","PUBLIC_FACILITY","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48199-01","hardin","","48199","null","null","COUNTY_ROAD","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48201-01","harris","","48201","null","null","CR_ABBREVIATION","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48203-01","harrison","","48203","null","null","FM_RM_ROAD","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48205-01","hartley","","48205","null","null","SH_US_HIGHWAY","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48207-01","haskell","","48207","null","null","ZIP_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48209-01","hays","","48209","null","null","CITY_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48211-01","hemphill","","48211","null","null","BUSINESS_POI","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48213-01","henderson","","48213","null","null","ROAD_ONLY","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48215-01","hidalgo","","48215","null","null","SYNTHETIC_NO_RESULT","SYNTHETIC_NEGATIVE","SH_US","Nonexistent LP241 Test Road,  County, Texas","TRUTHFUL_NO_RESULT","","null","NO_RESULT","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48217-01","hill","","48217","null","null","TYPO_NORMALIZATION","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48219-01","hockley","","48219","null","null","BOUNDARY_SENSITIVE","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48221-01","hood","","48221","null","null","UNINCORPORATED","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48223-01","hopkins","","48223","null","null","COMMON_STREET","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48225-01","houston","","48225","null","null","PUBLIC_FACILITY","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48227-01","howard","","48227","null","null","COUNTY_ROAD","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48229-01","hudspeth","","48229","null","null","CR_ABBREVIATION","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48231-01","hunt","","48231","null","null","FM_RM_ROAD","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48233-01","hutchinson","","48233","null","null","SH_US_HIGHWAY","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48235-01","irion","","48235","null","null","ZIP_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48237-01","jack","","48237","null","null","CITY_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48239-01","jackson","","48239","null","null","BUSINESS_POI","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48241-01","jasper","","48241","null","null","ROAD_ONLY","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48243-01","jeff-davis","","48243","null","null","SYNTHETIC_NO_RESULT","SYNTHETIC_NEGATIVE","CR_ABBREVIATED","Nonexistent LP241 Test Road,  County, Texas","TRUTHFUL_NO_RESULT","","null","NO_RESULT","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48245-01","jefferson","","48245","null","null","TYPO_NORMALIZATION","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48247-01","jim-hogg","","48247","null","null","BOUNDARY_SENSITIVE","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48249-01","jim-wells","","48249","null","null","UNINCORPORATED","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48251-01","johnson","","48251","null","null","COMMON_STREET","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48253-01","jones","","48253","null","null","PUBLIC_FACILITY","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48255-01","karnes","","48255","null","null","COUNTY_ROAD","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48257-01","kaufman","","48257","null","null","CR_ABBREVIATION","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48259-01","kendall","","48259","null","null","FM_RM_ROAD","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48261-01","kenedy","","48261","null","null","SH_US_HIGHWAY","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48263-01","kent","","48263","null","null","ZIP_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48265-01","kerr","","48265","null","null","CITY_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
